Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Total_Sale
SALE034231,2024-01-30,STORE034,PROD00148,CUST02413,2,2663.93,15,4528.68
SALE034232,2022-07-08,STORE034,PROD00035,CUST02671,3,7555.34,5,21532.72
SALE034233,2023-09-04,STORE017,PROD00172,CUST02540,3,323.1,20,775.44
SALE034234,2023-08-29,STORE012,PROD00444,CUST01228,1,1921.27,10,1729.14
SALE034235,2022-04-11,STORE035,PROD00462,CUST01118,2,4828.83,20,7726.13
SALE034236,2022-05-25,STORE027,PROD00187,CUST02323,4,7537.62,0,30150.48
SALE034237,2023-02-21,STORE035,PROD00033,CUST01066,1,7884.98,10,7096.48
SALE034238,2023-09-21,STORE018,PROD00376,CUST00017,3,7366.26,5,20993.84
SALE034239,2024-05-28,STORE019,PROD00022,CUST02366,4,5746.17,5,21835.45
SALE034240,2023-09-05,STORE014,PROD00389,CUST02632,1,1636.16,5,1554.35
SALE034241,2022-10-01,STORE044,PROD00178,CUST01156,4,2805.1,20,8976.32
SALE034242,2022-12-16,STORE035,PROD00399,CUST02525,4,6928.01,0,27712.04
SALE034243,2022-06-06,STORE001,PROD00486,CUST02630,1,5957.44,10,5361.7
SALE034244,2022-02-26,STORE042,PROD00056,CUST00552,4,3913.16,0,15652.64
SALE034245,2023-03-03,STORE025,PROD00225,CUST02752,4,1968.06,5,7478.63
SALE034246,2022-11-11,STORE033,PROD00249,CUST00546,2,3116.77,20,4986.83
SALE034247,2023-12-02,STORE017,PROD00483,CUST01580,2,1951.77,20,3122.83
SALE034248,2022-03-26,STORE006,PROD00168,CUST02627,3,760.51,20,1825.22
SALE034249,2023-09-25,STORE019,PROD00240,CUST02957,2,624.51,15,1061.67
SALE034250,2024-01-22,STORE023,PROD00480,CUST00322,1,4714.74,15,4007.53
SALE034251,2024-04-02,STORE029,PROD00438,CUST01612,4,1791.47,5,6807.59
SALE034252,2022-04-16,STORE036,PROD00263,CUST02670,3,574.97,20,1379.93
SALE034253,2022-01-24,STORE022,PROD00428,CUST00427,2,3751.39,5,7127.64
SALE034254,2023-03-06,STORE022,PROD00193,CUST00354,4,2226.32,20,7124.22
SALE034255,2022-04-18,STORE047,PROD00042,CUST00256,1,5924.17,0,5924.17
SALE034256,2023-12-13,STORE046,PROD00332,CUST00924,4,7693.0,10,27694.8
SALE034257,2024-02-06,STORE029,PROD00078,CUST01851,1,5877.54,0,5877.54
SALE034258,2023-01-27,STORE012,PROD00121,CUST01612,4,7201.98,10,25927.13
SALE034259,2023-10-19,STORE035,PROD00420,CUST02478,3,5521.08,10,14906.92
SALE034260,2023-01-25,STORE004,PROD00190,CUST02974,3,4866.81,10,13140.39
SALE034261,2023-12-08,STORE021,PROD00425,CUST00727,2,7097.8,15,12066.26
SALE034262,2023-09-23,STORE040,PROD00458,CUST01013,2,3889.63,5,7390.3
SALE034263,2022-04-06,STORE027,PROD00329,CUST02432,4,6210.64,5,23600.43
SALE034264,2022-01-18,STORE045,PROD00350,CUST00099,4,1241.4,15,4220.76
SALE034265,2022-03-02,STORE028,PROD00256,CUST00775,2,2831.31,10,5096.36
SALE034266,2024-02-11,STORE036,PROD00488,CUST02936,2,2260.13,0,4520.26
SALE034267,2024-05-10,STORE038,PROD00431,CUST01074,4,922.89,0,3691.56
SALE034268,2024-05-20,STORE030,PROD00231,CUST02394,4,5493.43,15,18677.66
SALE034269,2023-12-21,STORE041,PROD00193,CUST02788,4,241.27,0,965.08
SALE034270,2024-01-15,STORE008,PROD00195,CUST00137,3,6680.89,5,19040.54
SALE034271,2023-06-24,STORE033,PROD00081,CUST01323,1,5982.56,15,5085.18
SALE034272,2023-10-14,STORE005,PROD00201,CUST01142,1,6537.54,0,6537.54
SALE034273,2022-05-16,STORE022,PROD00313,CUST00428,2,3773.1,20,6036.96
SALE034274,2022-06-13,STORE027,PROD00025,CUST00088,3,3821.94,15,9745.95
SALE034275,2023-11-12,STORE005,PROD00455,CUST02208,4,4270.91,0,17083.64
SALE034276,2022-09-14,STORE012,PROD00299,CUST02691,4,6887.43,20,22039.78
SALE034277,2022-05-18,STORE041,PROD00043,CUST02331,2,7610.22,0,15220.44
SALE034278,2024-03-30,STORE001,PROD00042,CUST00750,2,1149.43,20,1839.09
SALE034279,2024-01-28,STORE008,PROD00448,CUST02118,3,4631.79,20,11116.3
SALE034280,2022-05-07,STORE040,PROD00314,CUST00770,1,5188.06,5,4928.66
SALE034281,2023-02-19,STORE014,PROD00460,CUST00565,1,3110.3,20,2488.24
SALE034282,2023-07-03,STORE010,PROD00220,CUST01592,4,4628.31,0,18513.24
SALE034283,2022-05-25,STORE030,PROD00123,CUST00970,2,4195.9,10,7552.62
SALE034284,2023-03-04,STORE025,PROD00392,CUST00550,3,6650.1,10,17955.27
SALE034285,2024-04-24,STORE013,PROD00084,CUST02225,4,1889.69,10,6802.88
SALE034286,2023-05-31,STORE038,PROD00119,CUST00091,1,5127.87,15,4358.69
SALE034287,2022-05-09,STORE005,PROD00198,CUST02139,1,4819.05,10,4337.15
SALE034288,2022-06-05,STORE025,PROD00395,CUST01493,3,7477.73,5,21311.53
SALE034289,2023-12-05,STORE045,PROD00394,CUST02208,4,4604.89,10,16577.6
SALE034290,2022-03-27,STORE040,PROD00081,CUST01280,3,2533.32,20,6079.97
SALE034291,2023-10-11,STORE049,PROD00191,CUST01304,4,1655.88,20,5298.82
SALE034292,2024-04-10,STORE039,PROD00096,CUST01436,1,6119.46,0,6119.46
SALE034293,2023-05-27,STORE018,PROD00224,CUST02826,2,5807.97,0,11615.94
SALE034294,2022-12-31,STORE049,PROD00268,CUST00391,2,1070.64,5,2034.22
SALE034295,2023-10-16,STORE038,PROD00222,CUST02481,1,5835.41,20,4668.33
SALE034296,2023-02-16,STORE031,PROD00108,CUST02002,2,6729.8,10,12113.64
SALE034297,2022-06-24,STORE013,PROD00018,CUST00400,2,5411.93,5,10282.67
SALE034298,2023-10-28,STORE049,PROD00448,CUST02009,4,5111.81,20,16357.79
SALE034299,2024-03-11,STORE036,PROD00231,CUST01954,3,2830.41,10,7642.11
SALE034300,2023-01-26,STORE028,PROD00031,CUST02560,4,7640.82,20,24450.62
SALE034301,2024-05-05,STORE025,PROD00061,CUST00769,3,6124.61,20,14699.06
SALE034302,2023-09-26,STORE033,PROD00322,CUST02449,3,1441.59,5,4108.53
SALE034303,2023-08-06,STORE029,PROD00320,CUST01402,2,5430.26,20,8688.42
SALE034304,2024-03-08,STORE043,PROD00107,CUST01390,3,3349.37,15,8540.89
SALE034305,2023-01-26,STORE044,PROD00399,CUST00352,3,4131.38,15,10535.02
SALE034306,2022-05-30,STORE024,PROD00342,CUST01831,1,4835.38,0,4835.38
SALE034307,2022-02-01,STORE023,PROD00449,CUST01761,3,3353.27,10,9053.83
SALE034308,2023-06-26,STORE037,PROD00369,CUST01554,1,1363.05,10,1226.74
SALE034309,2022-07-18,STORE026,PROD00063,CUST01005,4,7846.8,10,28248.48
SALE034310,2023-10-09,STORE018,PROD00345,CUST02586,2,1226.99,0,2453.98
SALE034311,2022-10-05,STORE031,PROD00386,CUST00567,3,3379.49,15,8617.7
SALE034312,2023-05-24,STORE006,PROD00397,CUST02375,1,7906.17,5,7510.86
SALE034313,2023-08-10,STORE034,PROD00392,CUST01082,4,3274.6,20,10478.72
SALE034314,2024-03-29,STORE005,PROD00200,CUST02871,4,5072.47,10,18260.89
SALE034315,2023-12-27,STORE043,PROD00383,CUST01828,4,6232.55,5,23683.69
SALE034316,2022-03-30,STORE030,PROD00285,CUST01998,1,1438.85,10,1294.96
SALE034317,2024-02-03,STORE022,PROD00283,CUST00690,1,5070.69,10,4563.62
SALE034318,2022-01-04,STORE014,PROD00489,CUST01548,2,7793.28,15,13248.58
SALE034319,2022-01-12,STORE017,PROD00310,CUST02391,3,1183.75,5,3373.69
SALE034320,2022-12-20,STORE002,PROD00228,CUST01354,4,1870.35,10,6733.26
SALE034321,2023-08-06,STORE037,PROD00269,CUST01418,2,6558.88,0,13117.76
SALE034322,2022-08-24,STORE027,PROD00025,CUST02746,1,409.51,20,327.61
SALE034323,2022-05-23,STORE006,PROD00454,CUST00775,2,1348.29,5,2561.75
SALE034324,2023-11-09,STORE040,PROD00125,CUST00620,4,7064.21,5,26844.0
SALE034325,2024-03-29,STORE036,PROD00127,CUST02295,4,3799.84,5,14439.39
SALE034326,2023-10-12,STORE040,PROD00339,CUST01229,2,1646.27,10,2963.29
SALE034327,2023-10-11,STORE039,PROD00367,CUST01515,4,1996.34,15,6787.56
SALE034328,2023-10-11,STORE028,PROD00387,CUST01966,1,5729.41,10,5156.47
SALE034329,2022-12-27,STORE049,PROD00068,CUST00625,4,3838.41,20,12282.91
SALE034330,2023-05-20,STORE040,PROD00118,CUST02458,3,2869.64,5,8178.47
SALE034331,2022-05-13,STORE022,PROD00050,CUST00942,3,4519.49,20,10846.78
SALE034332,2024-02-18,STORE007,PROD00217,CUST02357,4,1821.59,20,5829.09
SALE034333,2022-05-16,STORE005,PROD00156,CUST01547,2,6573.97,10,11833.15
SALE034334,2023-07-19,STORE031,PROD00292,CUST02257,4,4108.49,20,13147.17
SALE034335,2023-10-05,STORE020,PROD00476,CUST02749,3,2241.44,0,6724.32
SALE034336,2023-04-12,STORE026,PROD00172,CUST00102,1,6608.18,20,5286.54
SALE034337,2022-02-20,STORE013,PROD00273,CUST02186,3,7761.37,5,22119.9
SALE034338,2023-12-22,STORE018,PROD00205,CUST00973,4,1090.86,20,3490.75
SALE034339,2022-07-26,STORE017,PROD00130,CUST01497,4,3620.04,15,12308.14
SALE034340,2022-06-11,STORE003,PROD00460,CUST01138,2,5710.04,0,11420.08
SALE034341,2022-05-30,STORE026,PROD00399,CUST02365,4,1986.56,0,7946.24
SALE034342,2022-02-01,STORE003,PROD00293,CUST00131,4,6345.21,10,22842.76
SALE034343,2022-02-17,STORE009,PROD00039,CUST02225,1,4582.31,15,3894.96
SALE034344,2023-10-23,STORE007,PROD00419,CUST01594,1,6743.33,0,6743.33
SALE034345,2023-11-08,STORE002,PROD00487,CUST02531,1,4016.25,20,3213.0
SALE034346,2023-04-20,STORE037,PROD00429,CUST02486,2,1194.42,10,2149.96
SALE034347,2024-05-15,STORE006,PROD00252,CUST02755,2,2681.52,0,5363.04
SALE034348,2022-10-01,STORE024,PROD00018,CUST00991,3,6704.16,20,16089.98
SALE034349,2023-07-27,STORE011,PROD00164,CUST02838,2,7688.08,20,12300.93
SALE034350,2022-12-14,STORE027,PROD00281,CUST02760,1,3934.24,5,3737.53
SALE034351,2023-09-23,STORE039,PROD00404,CUST00780,2,6023.85,10,10842.93
SALE034352,2023-05-21,STORE026,PROD00007,CUST01745,4,1704.6,20,5454.72
SALE034353,2024-01-23,STORE039,PROD00110,CUST02250,2,6339.68,5,12045.39
SALE034354,2022-05-12,STORE026,PROD00451,CUST01333,4,1056.0,0,4224.0
SALE034355,2022-09-18,STORE030,PROD00474,CUST01317,3,4486.71,20,10768.1
SALE034356,2024-04-04,STORE010,PROD00028,CUST01570,4,5410.25,15,18394.85
SALE034357,2022-07-15,STORE049,PROD00247,CUST00436,1,1478.96,5,1405.01
SALE034358,2023-07-24,STORE049,PROD00405,CUST01185,3,7417.57,0,22252.71
SALE034359,2023-04-20,STORE029,PROD00048,CUST00694,3,1499.06,15,3822.6
SALE034360,2022-05-06,STORE032,PROD00370,CUST00183,3,472.11,20,1133.06
SALE034361,2022-05-29,STORE044,PROD00148,CUST01324,1,3551.63,5,3374.05
SALE034362,2023-09-17,STORE015,PROD00448,CUST00954,4,5396.39,0,21585.56
SALE034363,2022-12-25,STORE013,PROD00446,CUST00978,3,3330.15,10,8991.41
SALE034364,2022-04-01,STORE011,PROD00214,CUST01161,1,6141.5,5,5834.42
SALE034365,2022-10-30,STORE011,PROD00020,CUST00230,3,155.5,5,443.17
SALE034366,2022-12-09,STORE024,PROD00057,CUST02264,3,2800.37,10,7561.0
SALE034367,2022-07-10,STORE013,PROD00018,CUST01627,1,1776.74,0,1776.74
SALE034368,2024-01-05,STORE031,PROD00317,CUST02064,2,2384.61,20,3815.38
SALE034369,2024-04-10,STORE012,PROD00314,CUST00892,3,5572.77,10,15046.48
SALE034370,2022-02-15,STORE004,PROD00177,CUST02382,2,564.92,15,960.36
SALE034371,2022-12-06,STORE036,PROD00263,CUST01009,3,7039.78,5,20063.37
SALE034372,2023-11-25,STORE026,PROD00242,CUST02772,2,7520.78,10,13537.4
SALE034373,2023-06-09,STORE033,PROD00085,CUST02259,4,3380.38,0,13521.52
SALE034374,2024-04-02,STORE011,PROD00136,CUST00873,2,6933.04,5,13172.78
SALE034375,2023-10-20,STORE019,PROD00151,CUST02436,2,2013.55,20,3221.68
SALE034376,2022-01-24,STORE012,PROD00032,CUST02953,2,4651.68,15,7907.86
SALE034377,2023-12-25,STORE026,PROD00393,CUST02288,2,2759.08,0,5518.16
SALE034378,2022-05-31,STORE037,PROD00044,CUST02899,4,4501.82,10,16206.55
SALE034379,2023-10-09,STORE032,PROD00321,CUST00844,1,2433.59,0,2433.59
SALE034380,2023-06-13,STORE004,PROD00040,CUST01329,2,4313.89,20,6902.22
SALE034381,2023-02-14,STORE048,PROD00390,CUST00038,1,6598.69,5,6268.76
SALE034382,2022-01-17,STORE008,PROD00124,CUST02754,3,1761.83,10,4756.94
SALE034383,2024-04-05,STORE002,PROD00484,CUST01437,1,2665.7,20,2132.56
SALE034384,2023-01-25,STORE002,PROD00293,CUST02742,2,2964.35,0,5928.7
SALE034385,2022-02-14,STORE027,PROD00247,CUST01383,1,2585.85,5,2456.56
SALE034386,2022-10-22,STORE030,PROD00368,CUST01464,4,3679.42,5,13981.8
SALE034387,2023-07-20,STORE035,PROD00118,CUST00034,4,2746.34,15,9337.56
SALE034388,2022-01-30,STORE044,PROD00005,CUST02572,2,6005.93,10,10810.67
SALE034389,2022-06-27,STORE039,PROD00467,CUST00078,1,7573.74,15,6437.68
SALE034390,2024-03-21,STORE028,PROD00451,CUST00845,3,4449.51,15,11346.25
SALE034391,2024-05-01,STORE010,PROD00454,CUST02767,4,6512.77,20,20840.86
SALE034392,2022-07-06,STORE027,PROD00404,CUST00786,2,3863.05,15,6567.18
SALE034393,2022-09-26,STORE029,PROD00108,CUST00795,4,7498.57,10,26994.85
SALE034394,2022-01-14,STORE007,PROD00417,CUST00125,2,3368.12,5,6399.43
SALE034395,2023-03-05,STORE023,PROD00461,CUST02618,1,1611.3,0,1611.3
SALE034396,2024-03-12,STORE027,PROD00039,CUST00606,1,7558.29,15,6424.55
SALE034397,2023-01-03,STORE037,PROD00413,CUST01987,1,4073.78,5,3870.09
SALE034398,2024-05-17,STORE005,PROD00031,CUST00897,1,3020.16,10,2718.14
SALE034399,2022-11-04,STORE040,PROD00189,CUST02914,1,5260.31,15,4471.26
SALE034400,2023-05-04,STORE019,PROD00437,CUST02474,2,5697.67,15,9686.04
SALE034401,2022-09-27,STORE046,PROD00049,CUST01077,4,811.6,10,2921.76
SALE034402,2023-04-07,STORE045,PROD00402,CUST02417,3,2385.74,10,6441.5
SALE034403,2024-04-03,STORE029,PROD00295,CUST01755,4,4224.66,10,15208.78
SALE034404,2023-02-13,STORE000,PROD00197,CUST02229,1,1206.02,0,1206.02
SALE034405,2023-12-11,STORE004,PROD00388,CUST01422,4,2164.34,10,7791.62
SALE034406,2023-09-14,STORE010,PROD00273,CUST01324,4,5406.94,15,18383.6
SALE034407,2022-12-16,STORE039,PROD00042,CUST02903,2,3544.66,5,6734.85
SALE034408,2022-02-12,STORE034,PROD00399,CUST01822,3,2202.84,15,5617.24
SALE034409,2024-01-06,STORE013,PROD00159,CUST00305,3,837.87,10,2262.25
SALE034410,2023-08-17,STORE043,PROD00376,CUST00532,1,2593.32,5,2463.65
SALE034411,2022-01-24,STORE049,PROD00446,CUST02822,2,6184.12,20,9894.59
SALE034412,2022-09-21,STORE037,PROD00219,CUST01617,2,7652.19,15,13008.72
SALE034413,2024-06-10,STORE047,PROD00387,CUST01068,2,4994.32,0,9988.64
SALE034414,2022-03-27,STORE049,PROD00298,CUST00903,2,5413.07,0,10826.14
SALE034415,2023-10-12,STORE016,PROD00497,CUST00173,2,7821.61,20,12514.58
SALE034416,2023-05-30,STORE043,PROD00354,CUST02943,3,7591.63,15,19358.66
SALE034417,2024-01-17,STORE022,PROD00443,CUST00481,3,7680.29,10,20736.78
SALE034418,2023-08-22,STORE018,PROD00058,CUST02866,4,2140.28,5,8133.06
SALE034419,2023-06-02,STORE005,PROD00004,CUST01521,3,2000.09,0,6000.27
SALE034420,2022-12-05,STORE024,PROD00227,CUST00109,2,441.51,15,750.57
SALE034421,2023-03-23,STORE017,PROD00470,CUST01013,4,3431.07,0,13724.28
SALE034422,2023-02-06,STORE024,PROD00365,CUST02626,3,6870.71,10,18550.92
SALE034423,2023-12-06,STORE001,PROD00462,CUST02774,4,3243.56,10,11676.82
SALE034424,2022-09-23,STORE031,PROD00196,CUST00897,3,6872.41,20,16493.78
SALE034425,2022-07-29,STORE043,PROD00134,CUST01103,1,798.37,20,638.7
SALE034426,2022-02-06,STORE006,PROD00121,CUST00916,3,6727.2,5,19172.52
SALE034427,2022-04-07,STORE022,PROD00414,CUST00441,4,5468.84,5,20781.59
SALE034428,2023-02-03,STORE002,PROD00485,CUST01262,1,6882.68,5,6538.55
SALE034429,2022-12-04,STORE000,PROD00455,CUST00887,2,1969.25,15,3347.72
SALE034430,2023-10-05,STORE027,PROD00375,CUST02481,4,5584.51,15,18987.33
SALE034431,2024-05-11,STORE040,PROD00075,CUST02981,2,2695.23,20,4312.37
SALE034432,2022-12-29,STORE044,PROD00205,CUST01467,2,6977.11,20,11163.38
SALE034433,2023-03-18,STORE043,PROD00430,CUST01769,4,6162.96,5,23419.25
SALE034434,2024-04-04,STORE025,PROD00105,CUST00485,2,5525.85,10,9946.53
SALE034435,2022-05-18,STORE022,PROD00053,CUST02520,4,3511.12,0,14044.48
SALE034436,2022-08-14,STORE010,PROD00145,CUST01494,4,5896.1,15,20046.74
SALE034437,2023-06-12,STORE035,PROD00095,CUST02486,3,3247.09,0,9741.27
SALE034438,2023-07-27,STORE021,PROD00133,CUST02084,1,3445.46,20,2756.37
SALE034439,2023-05-19,STORE012,PROD00112,CUST02035,2,5320.67,20,8513.07
SALE034440,2023-06-28,STORE003,PROD00459,CUST00829,2,5920.8,15,10065.36
SALE034441,2023-06-05,STORE002,PROD00275,CUST01062,1,400.92,10,360.83
SALE034442,2023-06-07,STORE016,PROD00073,CUST01293,1,1864.2,0,1864.2
SALE034443,2023-03-30,STORE020,PROD00324,CUST00606,1,4409.06,15,3747.7
SALE034444,2024-01-16,STORE023,PROD00076,CUST01738,1,6150.15,5,5842.64
SALE034445,2023-01-26,STORE030,PROD00131,CUST00582,1,2478.55,15,2106.77
SALE034446,2022-12-22,STORE044,PROD00367,CUST00746,3,4074.06,20,9777.74
SALE034447,2023-03-12,STORE041,PROD00141,CUST02606,4,7339.2,0,29356.8
SALE034448,2023-12-15,STORE032,PROD00442,CUST02724,1,1975.53,10,1777.98
SALE034449,2023-09-21,STORE025,PROD00095,CUST00435,3,1943.27,20,4663.85
SALE034450,2023-10-01,STORE034,PROD00293,CUST00169,1,4735.85,5,4499.06
SALE034451,2024-04-29,STORE021,PROD00476,CUST01674,1,3709.02,10,3338.12
SALE034452,2022-09-01,STORE039,PROD00171,CUST00823,2,5322.23,20,8515.57
SALE034453,2022-03-17,STORE011,PROD00053,CUST00367,2,5490.71,20,8785.14
SALE034454,2022-07-30,STORE009,PROD00496,CUST01973,2,2218.03,10,3992.45
SALE034455,2023-02-03,STORE009,PROD00497,CUST00346,2,1838.19,15,3124.92
SALE034456,2023-11-06,STORE008,PROD00191,CUST01134,4,3922.34,0,15689.36
SALE034457,2022-02-23,STORE047,PROD00123,CUST02736,4,235.86,0,943.44
SALE034458,2023-03-03,STORE003,PROD00279,CUST01512,2,5754.06,15,9781.9
SALE034459,2023-10-25,STORE001,PROD00152,CUST01229,2,3103.31,20,4965.3
SALE034460,2022-05-12,STORE049,PROD00048,CUST02100,1,6512.47,0,6512.47
SALE034461,2022-05-22,STORE024,PROD00021,CUST01953,1,1230.64,10,1107.58
SALE034462,2024-05-13,STORE022,PROD00399,CUST01779,2,5380.36,0,10760.72
SALE034463,2023-08-29,STORE046,PROD00422,CUST00611,2,1969.36,15,3347.91
SALE034464,2022-01-24,STORE043,PROD00090,CUST01627,2,1786.67,0,3573.34
SALE034465,2022-04-01,STORE039,PROD00159,CUST01102,1,1111.48,20,889.18
SALE034466,2022-04-11,STORE030,PROD00015,CUST02590,2,3425.03,20,5480.05
SALE034467,2024-03-29,STORE041,PROD00307,CUST01266,2,3167.9,10,5702.22
SALE034468,2024-01-15,STORE028,PROD00246,CUST02789,4,7127.71,5,27085.3
SALE034469,2024-06-07,STORE019,PROD00160,CUST01882,4,7058.5,5,26822.3
SALE034470,2022-07-18,STORE041,PROD00094,CUST01766,1,1197.33,10,1077.6
SALE034471,2023-07-24,STORE007,PROD00369,CUST02116,4,4089.51,10,14722.24
SALE034472,2023-01-27,STORE019,PROD00202,CUST02790,1,6729.57,15,5720.13
SALE034473,2022-01-10,STORE017,PROD00013,CUST01799,3,1921.78,0,5765.34
SALE034474,2022-10-14,STORE008,PROD00353,CUST01178,2,4738.57,15,8055.57
SALE034475,2023-05-09,STORE040,PROD00203,CUST01813,1,2462.53,5,2339.4
SALE034476,2024-04-30,STORE003,PROD00210,CUST01446,4,749.13,5,2846.69
SALE034477,2023-08-27,STORE005,PROD00496,CUST01561,3,7749.84,10,20924.57
SALE034478,2022-10-11,STORE032,PROD00188,CUST02022,4,839.65,10,3022.74
SALE034479,2023-11-13,STORE042,PROD00353,CUST00567,1,2909.96,15,2473.47
SALE034480,2024-02-11,STORE000,PROD00137,CUST01677,3,221.24,10,597.35
SALE034481,2023-04-03,STORE013,PROD00378,CUST02430,4,3550.44,15,12071.5
SALE034482,2022-03-23,STORE018,PROD00463,CUST01772,3,3279.67,15,8363.16
SALE034483,2024-02-11,STORE009,PROD00110,CUST02212,2,3009.52,0,6019.04
SALE034484,2023-08-15,STORE000,PROD00063,CUST02402,2,6825.25,20,10920.4
SALE034485,2023-09-23,STORE045,PROD00450,CUST00182,3,2844.59,10,7680.39
SALE034486,2022-01-16,STORE024,PROD00050,CUST00247,4,5632.38,15,19150.09
SALE034487,2022-08-08,STORE046,PROD00114,CUST01093,4,6882.45,10,24776.82
SALE034488,2023-06-06,STORE035,PROD00327,CUST00855,4,5064.45,15,17219.13
SALE034489,2022-01-18,STORE029,PROD00361,CUST01016,2,980.67,20,1569.07
SALE034490,2022-08-01,STORE011,PROD00394,CUST02742,1,1168.06,0,1168.06
SALE034491,2022-12-04,STORE004,PROD00001,CUST01984,1,1121.28,20,897.02
SALE034492,2022-05-05,STORE031,PROD00318,CUST01024,3,2336.8,15,5958.84
SALE034493,2024-02-18,STORE001,PROD00209,CUST02325,4,3294.69,10,11860.88
SALE034494,2024-01-09,STORE017,PROD00472,CUST02775,3,4469.38,10,12067.33
SALE034495,2024-01-18,STORE046,PROD00122,CUST01840,1,2319.17,5,2203.21
SALE034496,2022-09-20,STORE027,PROD00225,CUST00834,1,1526.86,10,1374.17
SALE034497,2024-05-27,STORE026,PROD00245,CUST01921,4,2086.19,20,6675.81
SALE034498,2023-06-18,STORE033,PROD00150,CUST02268,3,5031.61,0,15094.83
SALE034499,2023-08-24,STORE030,PROD00031,CUST00405,4,2075.19,0,8300.76
SALE034500,2024-03-27,STORE041,PROD00393,CUST01264,1,1257.67,15,1069.02
SALE034501,2024-02-23,STORE001,PROD00341,CUST00235,1,1931.16,5,1834.6
SALE034502,2022-11-27,STORE042,PROD00320,CUST00814,4,7460.21,15,25364.71
SALE034503,2024-01-18,STORE045,PROD00438,CUST02879,3,2959.62,5,8434.92
SALE034504,2022-09-09,STORE042,PROD00467,CUST02303,2,4787.33,10,8617.19
SALE034505,2023-07-28,STORE035,PROD00481,CUST02735,4,7443.19,0,29772.76
SALE034506,2022-06-22,STORE007,PROD00494,CUST00248,1,5131.8,10,4618.62
SALE034507,2024-01-06,STORE031,PROD00042,CUST00808,2,3737.09,0,7474.18
SALE034508,2023-08-07,STORE039,PROD00311,CUST00285,4,1864.52,15,6339.37
SALE034509,2022-10-24,STORE024,PROD00389,CUST02899,2,1975.83,0,3951.66
SALE034510,2022-11-12,STORE009,PROD00135,CUST02331,4,1477.85,15,5024.69
SALE034511,2022-03-17,STORE007,PROD00088,CUST02583,1,5996.99,10,5397.29
SALE034512,2023-08-27,STORE005,PROD00487,CUST02897,4,5328.46,15,18116.76
SALE034513,2023-12-30,STORE027,PROD00082,CUST01992,2,2937.51,5,5581.27
SALE034514,2024-02-11,STORE030,PROD00260,CUST01884,3,6432.56,10,17367.91
SALE034515,2022-05-05,STORE006,PROD00183,CUST02221,1,6274.4,10,5646.96
SALE034516,2022-09-23,STORE009,PROD00066,CUST01038,1,3025.99,0,3025.99
SALE034517,2023-04-16,STORE015,PROD00089,CUST01166,2,3955.93,20,6329.49
SALE034518,2024-04-08,STORE002,PROD00018,CUST01164,4,5464.59,20,17486.69
SALE034519,2023-07-31,STORE016,PROD00159,CUST01751,4,2505.68,15,8519.31
SALE034520,2024-01-19,STORE024,PROD00402,CUST01027,4,607.06,5,2306.83
SALE034521,2022-02-18,STORE044,PROD00102,CUST02844,1,1953.79,5,1856.1
SALE034522,2023-01-06,STORE021,PROD00119,CUST01634,1,1423.69,5,1352.51
SALE034523,2022-08-27,STORE032,PROD00362,CUST02425,2,3949.18,5,7503.44
SALE034524,2022-11-12,STORE014,PROD00004,CUST00324,4,4526.36,10,16294.9
SALE034525,2023-03-28,STORE025,PROD00326,CUST00925,4,1932.15,5,7342.17
SALE034526,2022-05-12,STORE023,PROD00002,CUST01803,2,4730.05,10,8514.09
SALE034527,2023-07-29,STORE038,PROD00198,CUST00597,1,1805.03,20,1444.02
SALE034528,2022-09-03,STORE038,PROD00454,CUST02047,1,4264.29,20,3411.43
SALE034529,2023-08-26,STORE034,PROD00088,CUST01511,3,7808.19,20,18739.66
SALE034530,2023-01-03,STORE000,PROD00118,CUST02984,3,2654.53,0,7963.59
SALE034531,2022-04-06,STORE047,PROD00030,CUST01616,4,7725.67,10,27812.41
SALE034532,2024-01-24,STORE047,PROD00482,CUST01247,1,7820.47,0,7820.47
SALE034533,2023-02-23,STORE043,PROD00162,CUST01748,4,7363.67,20,23563.74
SALE034534,2023-05-01,STORE040,PROD00015,CUST00478,1,7686.19,15,6533.26
SALE034535,2022-08-09,STORE046,PROD00467,CUST01177,3,4947.18,15,12615.31
SALE034536,2023-10-17,STORE006,PROD00137,CUST02592,2,5195.95,0,10391.9
SALE034537,2022-02-27,STORE026,PROD00463,CUST02703,1,3435.88,10,3092.29
SALE034538,2024-04-19,STORE042,PROD00225,CUST00164,3,7116.97,0,21350.91
SALE034539,2023-08-01,STORE026,PROD00277,CUST01130,3,7917.47,10,21377.17
SALE034540,2022-12-06,STORE022,PROD00071,CUST01625,1,7995.84,10,7196.26
SALE034541,2024-01-17,STORE034,PROD00482,CUST02611,4,1620.85,10,5835.06
SALE034542,2022-08-15,STORE043,PROD00240,CUST01713,1,2566.85,10,2310.16
SALE034543,2022-05-10,STORE006,PROD00250,CUST00043,3,1871.58,15,4772.53
SALE034544,2023-11-05,STORE014,PROD00100,CUST01160,1,5283.25,20,4226.6
SALE034545,2024-01-18,STORE027,PROD00157,CUST01390,2,7959.66,10,14327.39
SALE034546,2023-02-08,STORE026,PROD00379,CUST01484,4,7755.18,20,24816.58
SALE034547,2023-05-21,STORE044,PROD00176,CUST00453,1,3991.38,20,3193.1
